cases,cumulative_cases,date_report,province
0,11,28-03-2020,PEI
0,11,29-03-2020,PEI
7,18,30-03-2020,PEI
3,21,31-03-2020,PEI
0,21,01-04-2020,PEI
1,22,02-04-2020,PEI
0,22,03-04-2020,PEI
0,22,04-04-2020,PEI
0,22,05-04-2020,PEI
0,22,06-04-2020,PEI
0,22,07-04-2020,PEI
3,25,08-04-2020,PEI
0,25,09-04-2020,PEI
0,25,10-04-2020,PEI
0,25,11-04-2020,PEI
0,25,12-04-2020,PEI
0,25,13-04-2020,PEI
0,25,14-04-2020,PEI
1,26,15-04-2020,PEI
0,26,16-04-2020,PEI
0,26,17-04-2020,PEI
0,26,18-04-2020,PEI
0,26,19-04-2020,PEI
0,26,20-04-2020,PEI
0,26,21-04-2020,PEI
0,26,22-04-2020,PEI
0,26,23-04-2020,PEI
0,26,24-04-2020,PEI
0,26,25-04-2020,PEI
0,26,26-04-2020,PEI
0,26,27-04-2020,PEI
1,27,28-04-2020,PEI
0,27,29-04-2020,PEI
0,27,30-04-2020,PEI
0,27,01-05-2020,PEI
0,27,02-05-2020,PEI
0,27,03-05-2020,PEI
0,27,04-05-2020,PEI
0,27,05-05-2020,PEI
0,27,06-05-2020,PEI
0,27,07-05-2020,PEI
0,27,08-05-2020,PEI
0,27,09-05-2020,PEI
0,27,10-05-2020,PEI
0,27,11-05-2020,PEI
0,27,12-05-2020,PEI
0,27,13-05-2020,PEI
0,27,14-05-2020,PEI
0,27,15-05-2020,PEI
0,27,16-05-2020,PEI
0,27,17-05-2020,PEI
0,27,18-05-2020,PEI
0,27,19-05-2020,PEI
0,27,20-05-2020,PEI
0,27,21-05-2020,PEI
0,27,22-05-2020,PEI
0,27,23-05-2020,PEI
0,27,24-05-2020,PEI
0,27,25-05-2020,PEI
0,27,26-05-2020,PEI
0,27,27-05-2020,PEI
0,27,28-05-2020,PEI
0,27,29-05-2020,PEI
0,27,30-05-2020,PEI
0,27,31-05-2020,PEI
0,27,01-06-2020,PEI
0,27,02-06-2020,PEI
0,27,03-06-2020,PEI
0,27,04-06-2020,PEI
0,27,05-06-2020,PEI
0,27,06-06-2020,PEI
0,27,07-06-2020,PEI
0,27,08-06-2020,PEI
0,27,09-06-2020,PEI
0,27,10-06-2020,PEI
0,27,11-06-2020,PEI
0,27,12-06-2020,PEI
0,27,13-06-2020,PEI
0,27,14-06-2020,PEI
0,27,15-06-2020,PEI
0,27,16-06-2020,PEI
0,27,17-06-2020,PEI
0,27,18-06-2020,PEI
0,27,19-06-2020,PEI
0,27,20-06-2020,PEI
0,27,21-06-2020,PEI
0,27,22-06-2020,PEI
0,27,23-06-2020,PEI
0,27,24-06-2020,PEI
0,27,25-06-2020,PEI
0,27,26-06-2020,PEI
0,27,27-06-2020,PEI
0,27,28-06-2020,PEI
0,27,29-06-2020,PEI
0,27,30-06-2020,PEI
0,27,01-07-2020,PEI
0,27,02-07-2020,PEI
0,27,03-07-2020,PEI
3,30,04-07-2020,PEI
2,32,05-07-2020,PEI
0,32,06-07-2020,PEI
0,32,07-07-2020,PEI
0,32,08-07-2020,PEI
1,33,09-07-2020,PEI
0,33,10-07-2020,PEI
0,33,11-07-2020,PEI
1,34,12-07-2020,PEI
1,35,13-07-2020,PEI
1,36,14-07-2020,PEI
0,36,15-07-2020,PEI
0,36,16-07-2020,PEI
0,36,17-07-2020,PEI
0,36,18-07-2020,PEI
0,36,19-07-2020,PEI
0,36,20-07-2020,PEI
0,36,21-07-2020,PEI
0,36,22-07-2020,PEI
0,36,23-07-2020,PEI
0,36,24-07-2020,PEI
0,36,25-07-2020,PEI
0,36,26-07-2020,PEI
0,36,27-07-2020,PEI
0,36,28-07-2020,PEI
0,36,29-07-2020,PEI
0,36,30-07-2020,PEI
0,36,31-07-2020,PEI
0,36,01-08-2020,PEI
0,36,02-08-2020,PEI
0,36,03-08-2020,PEI
0,36,04-08-2020,PEI
0,36,05-08-2020,PEI
0,36,06-08-2020,PEI
0,36,07-08-2020,PEI
0,36,08-08-2020,PEI
0,36,09-08-2020,PEI
0,36,10-08-2020,PEI
0,36,11-08-2020,PEI
5,41,12-08-2020,PEI
0,41,13-08-2020,PEI
0,41,14-08-2020,PEI
0,41,15-08-2020,PEI
0,41,16-08-2020,PEI
0,41,17-08-2020,PEI
3,44,18-08-2020,PEI
0,44,19-08-2020,PEI
0,44,20-08-2020,PEI
0,44,21-08-2020,PEI
0,44,22-08-2020,PEI
0,44,23-08-2020,PEI
0,44,24-08-2020,PEI
0,44,25-08-2020,PEI
0,44,26-08-2020,PEI
0,44,27-08-2020,PEI
0,44,28-08-2020,PEI
0,44,29-08-2020,PEI
0,44,30-08-2020,PEI
0,44,31-08-2020,PEI
0,44,01-09-2020,PEI
0,44,02-09-2020,PEI
2,46,03-09-2020,PEI
1,47,04-09-2020,PEI
0,47,05-09-2020,PEI
0,47,06-09-2020,PEI
4,51,07-09-2020,PEI
2,53,08-09-2020,PEI
2,55,09-09-2020,PEI
0,55,10-09-2020,PEI
0,55,11-09-2020,PEI
0,55,12-09-2020,PEI
0,55,13-09-2020,PEI
0,55,14-09-2020,PEI
2,57,15-09-2020,PEI
0,57,16-09-2020,PEI
0,57,17-09-2020,PEI
0,57,18-09-2020,PEI
0,57,19-09-2020,PEI
0,57,20-09-2020,PEI
0,57,21-09-2020,PEI
0,57,22-09-2020,PEI
1,58,23-09-2020,PEI
0,58,24-09-2020,PEI
0,58,25-09-2020,PEI
0,58,26-09-2020,PEI
0,58,27-09-2020,PEI
0,58,28-09-2020,PEI
1,59,29-09-2020,PEI
0,59,30-09-2020,PEI
0,59,01-10-2020,PEI
0,59,02-10-2020,PEI
0,59,03-10-2020,PEI
2,61,04-10-2020,PEI
0,61,05-10-2020,PEI
0,61,06-10-2020,PEI
0,61,07-10-2020,PEI
0,61,08-10-2020,PEI
0,61,09-10-2020,PEI
0,61,10-10-2020,PEI
2,63,11-10-2020,PEI
0,63,12-10-2020,PEI
0,63,13-10-2020,PEI
0,63,14-10-2020,PEI
0,63,15-10-2020,PEI
0,63,16-10-2020,PEI
0,63,17-10-2020,PEI
0,63,18-10-2020,PEI
0,63,19-10-2020,PEI
1,64,20-10-2020,PEI
0,64,21-10-2020,PEI
0,64,22-10-2020,PEI
0,64,23-10-2020,PEI
0,64,24-10-2020,PEI
0,64,25-10-2020,PEI
0,64,26-10-2020,PEI
0,64,27-10-2020,PEI
0,64,28-10-2020,PEI
0,64,29-10-2020,PEI
0,64,30-10-2020,PEI
0,64,31-10-2020,PEI
0,64,01-11-2020,PEI
0,64,02-11-2020,PEI
0,64,03-11-2020,PEI
0,64,04-11-2020,PEI
0,64,05-11-2020,PEI
2,66,06-11-2020,PEI
0,66,07-11-2020,PEI
0,66,08-11-2020,PEI
0,66,09-11-2020,PEI
1,67,10-11-2020,PEI
1,68,11-11-2020,PEI
0,68,12-11-2020,PEI
0,68,13-11-2020,PEI
0,68,14-11-2020,PEI
0,68,15-11-2020,PEI
0,68,16-11-2020,PEI
0,68,17-11-2020,PEI
0,68,18-11-2020,PEI
0,68,19-11-2020,PEI
0,68,20-11-2020,PEI
0,68,21-11-2020,PEI
0,68,22-11-2020,PEI
1,69,23-11-2020,PEI
0,69,24-11-2020,PEI
1,70,25-11-2020,PEI
0,70,26-11-2020,PEI
0,70,27-11-2020,PEI
2,72,28-11-2020,PEI
0,72,29-11-2020,PEI
0,72,30-11-2020,PEI
0,72,01-12-2020,PEI
0,72,02-12-2020,PEI
1,73,03-12-2020,PEI
0,73,04-12-2020,PEI
3,76,05-12-2020,PEI
4,80,06-12-2020,PEI
4,84,07-12-2020,PEI
0,84,08-12-2020,PEI
0,84,09-12-2020,PEI
0,84,10-12-2020,PEI
0,84,11-12-2020,PEI
5,89,12-12-2020,PEI
0,89,13-12-2020,PEI
